gas,brake,rpm,steer,speed,g_force_x,g_force_y,g_force_z,wheel_slip_front_left,wheel_slip_front_right,wheel_slip_rear_left,wheel_slip_rear_right,pressure_front_left,pressure_front_right,pressure_rear_left,pressure_rear_right,tyre_temp_front_left,tyre_temp_front_right,tyre_temp_rear_left,tyre_temp_rear_right,air_temp,road_temp,yaw_rate,current_time_str,normalized_car_position,wind_speed,wind_direction,result
1.0,0.0,5646,0.0,92.4083480834961,0.7738747596740723,-0.009544075466692448,-0.09519080817699432,0.07020053267478943,0.06942031532526016,0.6447031497955322,0.6432355642318726,22.264699935913086,22.294523239135742,22.461366653442383,22.47641944885254,76.46025848388672,76.7461166381836,78.34526062011719,78.48950958251953,26.0,36.0,-0.00016727186448406428,0:33:732,0.05320670083165169,0.0,-168.0,neutral
1.0,0.0,5682,-0.07599379867315292,95.52202606201172,0.8724930882453918,0.48023536801338196,0.06658077985048294,0.06989018619060516,0.21345745027065277,0.4210132360458374,0.37008124589920044,22.26038360595703,22.291240692138672,22.459110260009766,22.474830627441406,76.41898345947266,76.7147216796875,78.32369232177734,78.474365234375,26.0,36.0,0.1296980232000351,0:33:831,0.05369214713573456,0.0,-168.0,neutral
1.0,0.0,5956,-0.1639288067817688,98.54859161376953,0.8372523784637451,1.0313886404037476,-0.031024523079395294,0.23120443522930145,0.37405404448509216,0.6445740461349487,0.4943450093269348,22.25591468811035,22.288206100463867,22.456674575805664,22.47330665588379,76.37628173828125,76.68572235107422,78.3004379272461,78.45990753173828,26.0,36.0,0.41605767607688904,0:33:933,0.05420294031500816,0.0,-168.0,high_grip_accelerate
1.0,0.0,6136,-0.24022579193115234,101.33435821533203,0.5552487373352051,1.723954439163208,0.03238452598452568,0.45735782384872437,0.6048553586006165,0.7325956225395203,0.5646196007728577,22.2515869140625,22.285449981689453,22.454261779785156,22.471965789794922,76.33487701416016,76.65946197509766,78.27742767333984,78.44711303710938,26.0,36.0,0.6809845566749573,0:34:032,0.05471613630652428,0.0,-168.0,low_grip_accelerate
1.0,0.0,6210,-0.3095565140247345,103.39949035644531,0.6238669157028198,1.8255608081817627,0.017208116129040718,0.0,0.9432826042175293,1.0087136030197144,0.8125314712524414,22.24711799621582,22.282922744750977,22.45176124572754,22.470727920532227,76.29215240478516,76.6353530883789,78.25359344482422,78.4354019165039,26.0,36.0,0.8240950107574463,0:34:131,0.05523943901062012,0.0,-168.0,low_grip_accelerate
1.0,0.0,6385,-0.3756512701511383,104.51293182373047,0.19891780614852905,2.1365880966186523,-0.18651168048381805,1.0221773386001587,1.3341922760009766,1.054140329360962,0.9223847389221191,22.24277114868164,22.280792236328125,22.44937515258789,22.469711303710938,76.2506103515625,76.6150131225586,78.23084259033203,78.42575073242188,26.0,36.0,0.8760902881622314,0:34:233,0.055788327008485794,0.0,-168.0,grip_loss
1.0,0.0,6291,-0.21447473764419556,105.45201873779297,0.37998566031455994,2.0732359886169434,0.02322448045015335,0.0,1.0439984798431396,1.1578242778778076,1.0673681497573853,22.238313674926758,22.2786808013916,22.44697380065918,22.468748092651367,76.20794677734375,76.59487915039062,78.2079086303711,78.41661071777344,26.0,36.0,0.8376456499099731,0:34:332,0.056326974183321,0.0,-168.0,low_grip_accelerate
1.0,0.0,6637,0.0,106.29420471191406,0.5360410809516907,1.6697778701782227,-0.05077261105179787,0.23317760229110718,0.362650990486145,1.352323055267334,1.2541882991790771,22.233978271484375,22.276737213134766,22.44470977783203,22.467876434326172,76.16651153564453,76.57633972167969,78.18634033203125,78.40836334228516,26.0,36.0,0.6406175494194031,0:34:434,0.05689137056469917,0.0,-168.0,grip_loss
1.0,0.0,6722,0.0,107.84585571289062,0.6999351978302002,1.553768277168274,-0.016957607120275497,0.10961335152387619,0.39959898591041565,1.1655539274215698,1.1242520809173584,22.229507446289062,22.274795532226562,22.442489624023438,22.46723175048828,76.12376403808594,76.55784606933594,78.16510009765625,78.40223693847656,26.0,36.0,0.40711236000061035,0:34:533,0.05744185298681259,0.0,-168.0,low_grip_accelerate
1.0,0.0,6760,0.0,110.20378112792969,0.7383331060409546,1.433887004852295,-0.05697423592209816,0.1751759648323059,0.31249746680259705,0.8464109301567078,0.8546754717826843,22.225034713745117,22.27272605895996,22.44038200378418,22.4666690826416,76.08096313476562,76.5380630493164,78.14501953125,78.39694213867188,26.0,36.0,0.2637694180011749,0:34:632,0.05800032615661621,0.0,-168.0,low_grip_accelerate
0.0,0.0,6263,0.0,110.14234924316406,-0.24317666888237,0.840610146522522,0.02570357918739319,0.027246301993727684,0.16633275151252747,0.06321579962968826,0.24749240279197693,22.220722198486328,22.270896911621094,22.43830108642578,22.466026306152344,76.03964233398438,76.52059936523438,78.1250991821289,78.39085388183594,26.0,36.0,0.031955618411302567,0:34:734,0.05858922749757767,0.0,-168.0,neutral
0.0,0.0,6216,-0.03953150659799576,109.28163146972656,-0.23547177016735077,0.4049704372882843,0.05434092506766319,0.023340653628110886,0.16004416346549988,0.08117818832397461,0.13691416382789612,22.216474533081055,22.268579483032227,22.436365127563477,22.465044021606445,75.99900817871094,76.4984359741211,78.10663604736328,78.38151550292969,26.0,36.0,0.06018442660570145,0:34:833,0.05916023254394531,0.0,-168.0,neutral
0.0,0.0,6174,-0.10213715583086014,108.43101501464844,-0.24964715540409088,0.8091358542442322,-0.006913457997143269,0.12290771305561066,0.25784268975257874,0.025559961795806885,0.2002880722284317,22.21224021911621,22.2664737701416,22.434354782104492,22.464101791381836,75.95848846435547,76.47834014892578,78.08747100830078,78.37256622314453,26.0,36.0,0.2514842450618744,0:34:935,0.05974901095032692,0.0,-168.0,neutral
0.23999996483325958,0.0,6200,-0.16727234423160553,107.66814422607422,-0.07803045958280563,1.3143619298934937,0.026803752407431602,0.2598026394844055,0.3959241509437561,0.16783805191516876,0.26024359464645386,22.207794189453125,22.264461517333984,22.43218231201172,22.463233947753906,75.91594696044922,76.45909881591797,78.06668853759766,78.36432647705078,26.0,36.0,0.438944935798645,0:35:034,0.06031682342290878,0.0,-168.0,high_grip_accelerate
0.6360001564025879,0.0,6397,-0.11696687340736389,108.19474029541016,0.39910727739334106,1.397181510925293,-0.04187243804335594,0.18690696358680725,0.3367200493812561,0.4828297793865204,0.4050498604774475,22.203479766845703,22.26263427734375,22.429977416992188,22.4625244140625,75.8746566772461,76.44160461425781,78.04561614990234,78.35758972167969,26.0,36.0,0.5848556160926819,0:35:133,0.06088288500905037,0.0,-168.0,high_grip_accelerate
0.12000001221895218,0.0,6158,0.0,107.8575439453125,-0.1654854267835617,0.5054171681404114,0.05656469613313675,0.03120371885597706,0.10889653861522675,0.0144684799015522,0.212545707821846,22.199190139770508,22.26035499572754,22.42781639099121,22.461580276489258,75.83358001708984,76.41984558105469,78.0249252319336,78.34857940673828,26.0,36.0,0.060937896370887756,0:35:235,0.061469148844480515,0.0,-168.0,neutral
0.5159999132156372,0.0,6274,0.0,108.09993743896484,0.2707845866680145,0.09005334973335266,-0.02213842235505581,0.059603914618492126,0.07672546803951263,0.15890353918075562,0.17120786011219025,22.195068359375,22.258018493652344,22.425811767578125,22.460613250732422,75.79412841796875,76.3974838256836,78.00577545166016,78.33934783935547,26.0,36.0,-0.00022823159815743566,0:35:334,0.06203538551926613,0.0,-168.0,neutral
0.9240007400512695,0.0,6546,0.03772168979048729,110.06953430175781,0.7828529477119446,-0.2403039038181305,0.03162991255521774,0.15357890725135803,0.012994920834898949,0.37642616033554077,0.3932291567325592,22.19080924987793,22.255334854125977,22.423845291137695,22.459558486938477,75.75334167480469,76.3718032836914,77.9869613647461,78.32929229736328,26.0,36.0,-0.0528191514313221,0:35:433,0.06261006742715836,0.0,-168.0,neutral
1.0,0.0,6804,0.09835640341043472,113.23561096191406,0.9918987154960632,-0.7618606686592102,0.013447185978293419,0.27568182349205017,0.13631503283977509,0.4808940887451172,0.5564561486244202,22.186922073364258,22.252561569213867,22.42222023010254,22.45855140686035,75.71611785888672,76.34528350830078,77.97142791748047,78.3196792602539,26.0,36.0,-0.2737707793712616,0:35:535,0.06321366131305695,0.0,-168.0,neutral
1.0,0.0,7141,0.044789619743824005,116.385986328125,0.9011229872703552,-0.89064621925354,-0.09708970785140991,0.20348359644412994,0.05769633501768112,0.6959366798400879,0.8304383754730225,22.18324851989746,22.249677658081055,22.42085838317871,22.457487106323242,75.68097686767578,76.31769561767578,77.95842742919922,78.30950927734375,26.0,36.0,-0.4800557494163513,0:35:634,0.06381524354219437,0.0,-168.0,neutral
1.0,0.0,7396,0.0,119.85015106201172,1.0694350004196167,-0.7042637467384338,0.004907512106001377,0.16490599513053894,0.029299993067979813,0.8173148036003113,0.8326488733291626,22.179229736328125,22.246768951416016,22.419403076171875,22.456558227539062,75.6424789428711,76.28984832763672,77.9445571899414,78.30065155029297,26.0,36.0,-0.175323948264122,0:35:736,0.06444773077964783,0.0,-168.0,neutral
1.0,0.0,7517,0.0,123.5009536743164,0.9844607710838318,-0.5036702752113342,-0.04184843599796295,0.14152711629867554,0.016083844006061554,0.6504037976264954,0.6388788819313049,22.175479888916016,22.243858337402344,22.418251037597656,22.455753326416016,75.60659790039062,76.26200103759766,77.93353271484375,78.29299926757812,26.0,36.0,-0.07837910205125809,0:35:835,0.06508231163024902,0.0,-168.0,neutral
1.0,0.0,7668,-0.013851247727870941,127.30018615722656,1.0717862844467163,-0.23125305771827698,0.030394576489925385,0.08377985656261444,0.05964219570159912,0.5437461733818054,0.5289028882980347,22.171506881713867,22.240999221801758,22.416994094848633,22.455163955688477,75.56855773925781,76.23466491699219,77.92153930664062,78.28741455078125,26.0,36.0,-0.026358189061284065,0:35:934,0.06573361903429031,0.0,-168.0,neutral
1.0,0.0,7936,-0.0632646456360817,130.8968505859375,1.0447380542755127,0.41489937901496887,-0.008378773927688599,0.04408521205186844,0.1826842576265335,0.6279211044311523,0.568010151386261,22.167495727539062,22.238399505615234,22.415733337402344,22.454788208007812,75.53018951416016,76.20979309082031,77.90956115722656,78.2839126586914,26.0,36.0,0.1711650788784027,0:36:036,0.06642567366361618,0.0,-168.0,neutral
1.0,0.0,8181,0.0,134.62030029296875,1.0264134407043457,0.34332144260406494,-0.043365444988012314,0.06716497242450714,0.07624159753322601,0.6474328637123108,0.6293433904647827,22.163185119628906,22.235931396484375,22.41436767578125,22.454666137695312,75.48897552490234,76.18622589111328,77.89655303955078,78.2828140258789,26.0,36.0,0.15792851150035858,0:36:135,0.06711608171463013,0.0,-168.0,neutral
1.0,0.0,8329,0.0,138.28640747070312,1.0333958864212036,0.32557132840156555,0.01193262916058302,0.04050321504473686,0.10098341852426529,0.5353391766548157,0.542129397392273,22.15923309326172,22.233444213867188,22.413204193115234,22.45458984375,75.45112609863281,76.1624755859375,77.88548278808594,78.28217315673828,26.0,36.0,0.04185616970062256,0:36:234,0.06782736629247665,0.0,-168.0,neutral
0.0,0.0,6747,0.0,141.5787353515625,-0.24700194597244263,0.19535018503665924,-0.031236976385116577,0.054954271763563156,0.08501482009887695,0.6280767917633057,0.6404362916946411,22.15518569946289,22.230850219726562,22.412132263183594,22.45453643798828,75.4124526977539,76.1376953125,77.875244140625,78.28172302246094,26.0,36.0,0.01038824487477541,0:36:369,0.06882443279027939,0.0,-168.0,neutral
1.0,0.0,6634,0.0,144.79693603515625,0.856339156627655,0.07032020390033722,-0.010081389918923378,0.06343431770801544,0.0749085545539856,0.3910651206970215,0.3936302363872528,22.15141487121582,22.228422164916992,22.41118812561035,22.45452308654785,75.37633514404297,76.11448669433594,77.86626434326172,78.28165435791016,26.0,36.0,0.004382542800158262,0:36:435,0.06932682543992996,0.0,-168.0,neutral
1.0,0.0,6786,0.0,147.8707733154297,0.8711594343185425,0.023035330697894096,-0.013940193690359592,0.07098378986120224,0.06748665869235992,0.41467270255088806,0.4132523834705353,22.147602081298828,22.22588348388672,22.41030502319336,22.454483032226562,75.33988952636719,76.09025573730469,77.85787963867188,78.2813491821289,26.0,36.0,0.0012044974137097597,0:36:570,0.07037193328142166,0.0,-168.0,neutral
1.0,0.0,6878,0.0,150.90782165527344,0.9011189937591553,-0.00045645167119801044,0.05079380422830582,0.07139215618371964,0.06642857939004898,0.35706067085266113,0.3543786406517029,22.143997192382812,22.223419189453125,22.409564971923828,22.45459747314453,75.30542755126953,76.0666732788086,77.85092163085938,78.28248596191406,26.0,36.0,0.003249251749366522,0:36:669,0.07115712761878967,0.0,-168.0,neutral
1.0,0.0,7038,-0.02580028958618641,153.9235076904297,0.9018226265907288,0.256213903427124,0.22764615714550018,0.019387010484933853,0.12244602292776108,0.38756388425827026,0.3737544119358063,22.140361785888672,22.221153259277344,22.40874481201172,22.454654693603516,75.2706527709961,76.04503631591797,77.84312438964844,78.28318786621094,26.0,36.0,0.05589795857667923,0:36:738,0.07171335071325302,0.0,-168.0,neutral
1.0,0.0,7126,0.0,156.94876098632812,0.7953947186470032,0.16469742357730865,0.13468244671821594,0.0622640959918499,0.0691826269030571,0.3057405948638916,0.31504926085472107,22.136812210083008,22.219152450561523,22.408281326293945,22.455217361450195,75.2366943359375,76.02597045898438,77.83876037597656,78.28865814208984,26.0,36.0,0.03751989081501961,0:36:870,0.07279923558235168,0.0,-168.0,neutral
1.0,0.0,7280,0.0,159.9270477294922,0.9077730178833008,0.09131200611591339,0.2861139476299286,0.05811392143368721,0.06644165515899658,0.3259853422641754,0.33248379826545715,22.13351821899414,22.21727752685547,22.407611846923828,22.455379486083984,75.20529174804688,76.0081558227539,77.83247375488281,78.2903823852539,26.0,36.0,0.003717133542522788,0:36:972,0.07365495711565018,0.0,-168.0,neutral
1.0,0.0,7499,0.0,162.78146362304688,0.7048607468605042,0.021915778517723083,-0.1323421746492386,0.06383255124092102,0.06188417226076126,0.44829556345939636,0.44773009419441223,22.130084991455078,22.215065002441406,22.407371520996094,22.45595932006836,75.17253875732422,75.98710632324219,77.83037567138672,78.29612731933594,26.0,36.0,-0.0017530316254124045,0:37:071,0.07450490444898605,0.0,-168.0,neutral
1.0,0.0,7564,0.0,165.8284149169922,0.8947916030883789,-0.010004649870097637,0.054088618606328964,0.0723106861114502,0.06398876011371613,0.36974668502807617,0.3673440217971802,22.126434326171875,22.212657928466797,22.40676498413086,22.456161499023438,75.13784790039062,75.96428680419922,77.82484436035156,78.29833984375,26.0,36.0,-0.0024644574150443077,0:37:170,0.07536779344081879,0.0,-168.0,neutral
1.0,0.0,7722,-0.010166163556277752,168.77523803710938,0.8259931206703186,0.058385249227285385,-0.035442620515823364,0.04932107776403427,0.0836205929517746,0.3959255516529083,0.39000388979911804,22.12305450439453,22.210342407226562,22.406402587890625,22.456615447998047,75.10566711425781,75.9423599243164,77.82162475585938,78.30290985107422,26.0,36.0,0.006685919128358364,0:37:272,0.07627356052398682,0.0,-168.0,neutral
1.0,0.0,7843,-0.03993391990661621,171.63121032714844,0.80550217628479,0.4859650731086731,0.04310218617320061,0.02516804449260235,0.16269652545452118,0.39455583691596985,0.37524357438087463,22.119564056396484,22.20819854736328,22.40597152709961,22.457195281982422,75.07242584228516,75.92204284667969,77.81774139404297,78.30872344970703,26.0,36.0,0.13935044407844543,0:37:371,0.07716816663742065,0.0,-168.0,neutral
0.0,0.0,7866,0.0,174.4264373779297,0.7388556003570557,0.49207228422164917,-0.048941247165203094,0.06371898204088211,0.07252196222543716,0.40369805693626404,0.40818333625793457,22.115863800048828,22.206302642822266,22.40544891357422,22.458110809326172,75.03717803955078,75.90409088134766,77.81295776367188,78.3177490234375,26.0,36.0,0.20010653138160706,0:37:470,0.07807722687721252,0.0,-168.0,neutral
0.0,0.0,7607,0.0,173.43994140625,-0.36395463347435,0.3893914520740509,0.09117408096790314,0.024752700701355934,0.09413466602563858,0.06613829731941223,0.1502552181482315,22.11275863647461,22.204601287841797,22.40469741821289,22.458602905273438,75.00767517089844,75.88800048828125,77.80596160888672,78.32264709472656,26.0,36.0,0.01813161000609398,0:37:572,0.07902014255523682,0.0,-168.0,neutral
0.0,0.0,7546,0.0,172.17819213867188,-0.38490015268325806,0.11479268223047256,0.18980756402015686,0.058799441903829575,0.07362274825572968,0.10163044929504395,0.12067241966724396,22.109764099121094,22.202838897705078,22.40410614013672,22.458961486816406,74.97917938232422,75.87133026123047,77.800537109375,78.32637023925781,26.0,36.0,0.002621597610414028,0:37:671,0.0799277275800705,0.0,-168.0,neutral
0.2759999632835388,0.0,7550,0.0,171.1092987060547,-0.10164156556129456,0.019124342128634453,0.4279322922229767,0.055933378636837006,0.054571498185396194,0.11340194940567017,0.11147478967905045,22.107196807861328,22.201290130615234,22.404193878173828,22.459854125976562,74.95487213134766,75.85676574707031,77.80171966552734,78.3352279663086,26.0,36.0,-0.0004375416028779,0:37:770,0.0808294489979744,0.0,-168.0,neutral
0.6720002293586731,0.0,7695,-0.01068432629108429,171.4619598388672,0.37773868441581726,0.07275815308094025,-0.17837999761104584,0.04122031852602959,0.08440595120191574,0.216927170753479,0.2110845148563385,22.10405731201172,22.199031829833984,22.403423309326172,22.459938049316406,74.92515563964844,75.83551025390625,77.7947006225586,78.33643341064453,26.0,36.0,0.008663879707455635,0:37:872,0.08175578713417053,0.0,-168.0,neutral
1.0,0.0,7899,-0.04053983464837074,173.42970275878906,0.7340484261512756,0.5178558826446533,0.06681385636329651,0.03109811805188656,0.15804651379585266,0.36212223768234253,0.3448915481567383,22.100601196289062,22.196876525878906,22.402915954589844,22.460521697998047,74.89234924316406,75.81521606445312,77.79021453857422,78.3424072265625,26.0,36.0,0.15056166052818298,0:37:971,0.08266076445579529,0.0,-168.0,neutral
1.0,0.0,8044,-0.06865449994802475,175.92539978027344,0.6672369837760925,1.050467610359192,-0.0604872852563858,0.1347447633743286,0.2647765278816223,0.42042145133018494,0.4059309959411621,22.09678840637207,22.19496726989746,22.402280807495117,22.46135902404785,74.85617065429688,75.79727172851562,77.78453063964844,78.35079956054688,26.0,36.0,0.29300838708877563,0:38:070,0.08357743918895721,0.0,-168.0,neutral
0.0,0.0,7730,-0.08586709201335907,176.06285095214844,-0.42408430576324463,1.924901008605957,0.2890920341014862,0.2450418919324875,0.35893914103507996,0.12038296461105347,0.3263523578643799,22.092987060546875,22.19415283203125,22.401397705078125,22.462459564208984,74.82006072998047,75.78983306884766,77.7763900756836,78.36173248291016,26.0,36.0,0.4028243124485016,0:38:172,0.08453276008367538,0.0,-168.0,high_grip_accelerate
0.0,0.0,7650,-0.00085339171346277,174.61026000976562,-0.4076877236366272,0.8698550462722778,0.12118382751941681,0.015501786023378372,0.13824956119060516,0.05650797858834267,0.25529706478118896,22.08962631225586,22.19293212890625,22.400527954101562,22.46310806274414,74.78823852539062,75.77850341796875,77.76850128173828,78.3683853149414,26.0,36.0,0.09970320016145706,0:38:271,0.08545533567667007,0.0,-168.0,neutral
0.0,0.0,7587,-0.029276316985487938,173.24154663085938,-0.3738917112350464,0.5809159278869629,0.052266791462898254,0.03436135873198509,0.15494082868099213,0.06576258689165115,0.1556633561849594,22.086355209350586,22.191438674926758,22.399988174438477,22.463930130004883,74.75731658935547,75.76461791992188,77.7637710571289,78.37670135498047,26.0,36.0,0.07099401205778122,0:38:373,0.08640220761299133,0.0,-168.0,neutral
0.0,0.0,7534,-0.05907619372010231,171.8317413330078,-0.38132116198539734,0.9406237602233887,0.03808700293302536,0.10633304715156555,0.22985632717609406,0.016399569809436798,0.1974896937608719,22.08283233642578,22.189666748046875,22.398998260498047,22.46428680419922,74.7239761352539,75.74807739257812,77.75474548339844,78.38057708740234,26.0,36.0,0.20447979867458344,0:38:472,0.08731530606746674,0.0,-168.0,neutral
0.0,0.0,7479,-0.08851814270019531,170.4241485595703,-0.40685346722602844,1.4935684204101562,0.10316549986600876,0.19377422332763672,0.31484541296958923,0.07650138437747955,0.28544852137565613,22.07920265197754,22.188478469848633,22.397825241088867,22.464807510375977,74.6895751953125,75.73709106445312,77.74394226074219,78.38602447509766,26.0,36.0,0.37025779485702515,0:38:574,0.0882495567202568,0.0,-168.0,high_grip_accelerate
0.0,0.0,7405,-0.09868857264518738,168.9200897216797,-0.41047558188438416,1.7081736326217651,-0.1153586134314537,0.31114402413368225,0.4327239394187927,0.14603076875209808,0.3524204194545746,22.075031280517578,22.187347412109375,22.39657211303711,22.46567153930664,74.64997863769531,75.72669219970703,77.73233032226562,78.39472961425781,26.0,36.0,0.4453693926334381,0:38:673,0.08914807438850403,0.0,-168.0,high_grip_accelerate
0.0,0.0,7346,0.0,167.51739501953125,-0.36276403069496155,1.1861847639083862,0.13183295726776123,0.05139506980776787,0.1741580218076706,0.07832089811563492,0.28334489464759827,22.071372985839844,22.186073303222656,22.395397186279297,22.466285705566406,74.61531829833984,75.71489715576172,77.72151184082031,78.40105438232422,26.0,36.0,0.0891362652182579,0:38:772,0.0900396853685379,0.0,-168.0,neutral
0.0,0.0,7289,0.0,166.18756103515625,-0.37720397114753723,0.341189980506897,-0.10919060558080673,0.02253854274749756,0.09721396863460541,0.06622319668531418,0.15664516389369965,22.067899703979492,22.184450149536133,22.394258499145508,22.46656608581543,74.58242797851562,75.69974517822266,77.71099853515625,78.40413665771484,26.0,36.0,0.015525962226092815,0:38:874,0.09095024317502975,0.0,-168.0,neutral
0.0,0.0,7232,-0.023035259917378426,164.91444396972656,-0.3114568889141083,0.26139622926712036,0.1784958690404892,0.012702633626759052,0.12542860209941864,0.10734008997678757,0.11948088556528091,22.064849853515625,22.18252182006836,22.393722534179688,22.46710205078125,74.55360412597656,75.68165588378906,77.70629119873047,78.40975189208984,26.0,36.0,0.041781600564718246,0:38:973,0.09182512015104294,0.0,-168.0,neutral
0.0,0.0,7169,-0.056124843657016754,163.61676025390625,-0.3307095468044281,0.8171139359474182,0.16778798401355743,0.06926276534795761,0.2069503515958786,0.03537642955780029,0.17619994282722473,22.06146812438965,22.18073844909668,22.392541885375977,22.467302322387695,74.5216293334961,75.66500091552734,77.6954574584961,78.4121322631836,26.0,36.0,0.1926179826259613,0:39:072,0.09268821775913239,0.0,-168.0,neutral
0.0,0.0,7135,-0.08879255503416061,162.22976684570312,-0.38663747906684875,1.4235783815383911,0.3144718408584595,0.17077240347862244,0.2703624665737152,0.02932998724281788,0.24412742257118225,22.058361053466797,22.18017578125,22.39162826538086,22.468154907226562,74.49229431152344,75.66007232666016,77.68714141845703,78.4207992553711,26.0,36.0,0.34537434577941895,0:39:174,0.09356368333101273,0.0,-168.0,high_grip_accelerate
0.0,0.0,7036,-0.12303286790847778,160.86831665039062,-0.3935820162296295,1.2365736961364746,-0.6515690088272095,0.3206897974014282,0.44905146956443787,0.13163885474205017,0.35612815618515015,22.054031372070312,22.178462982177734,22.39038848876953,22.46871566772461,74.45133209228516,75.6441879272461,77.67586517333984,78.42675018310547,26.0,36.0,0.44662803411483765,0:39:273,0.09439994394779205,0.0,-168.0,high_grip_accelerate
0.0,0.0,6989,-0.15687662363052368,159.30589294433594,-0.4034164845943451,2.6169819831848145,0.3908849358558655,0.4917714297771454,0.6138201355934143,0.2757384777069092,0.4681840240955353,22.049833297729492,22.177480697631836,22.3887882232666,22.469213485717773,74.41154479980469,75.63524627685547,77.66104125976562,78.43202209472656,26.0,36.0,0.5576399564743042,0:39:375,0.0952509269118309,0.0,-168.0,high_grip_accelerate
0.0,0.0,6906,-0.19248339533805847,157.58706665039062,-0.4136609137058258,2.1113967895507812,-0.16817380487918854,0.7058767080307007,0.8113006949424744,0.3605267405509949,0.5540246367454529,22.045438766479492,22.176950454711914,22.38713264465332,22.470216751098633,74.36988830566406,75.63066864013672,77.64566802978516,78.44218444824219,26.0,36.0,0.5785567760467529,0:39:474,0.09605918079614639,0.0,-168.0,low_grip_accelerate
0.0,0.0,6837,-0.2277972549200058,155.79676818847656,-0.4084925949573517,2.402702569961548,-0.05100146308541298,0.0,0.9969643354415894,0.45946142077445984,0.6420930027961731,22.04119110107422,22.17633056640625,22.385467529296875,22.470985412597656,74.32964324951172,75.625244140625,77.6302490234375,78.45011901855469,26.0,36.0,0.6379482746124268,0:39:573,0.09685870260000229,0.0,-168.0,high_grip_accelerate
0.0,0.0,6748,-0.2650322914123535,153.8745574951172,-0.4407227635383606,2.7888989448547363,0.236737921833992,1.051885724067688,1.1550333499908447,0.4883914589881897,0.6681200861930847,22.03684425354004,22.176042556762695,22.38377571105957,22.47190284729004,74.28846740722656,75.62294006347656,77.614501953125,78.45941162109375,26.0,36.0,0.6194126009941101,0:39:675,0.09766599535942078,0.0,-168.0,low_grip_accelerate
0.0,0.0,6653,-0.3020612895488739,151.99964904785156,-0.3501162528991699,1.6917061805725098,-0.3986954987049103,0.0,1.3976061344146729,0.0,0.5922566056251526,22.032623291015625,22.175724029541016,22.382217407226562,22.473087310791016,74.24851989746094,75.62042236328125,77.60009765625,78.47126770019531,26.0,36.0,0.37536585330963135,0:39:774,0.09843889623880386,0.0,-168.0,low_grip_accelerate
0.0,0.0,6593,-0.06545990705490112,150.08810424804688,-0.34521958231925964,2.8532660007476807,0.3845410943031311,0.4365929961204529,0.5541694760322571,0.488949179649353,0.6763362884521484,22.028505325317383,22.175649642944336,22.380586624145508,22.473669052124023,74.20948028564453,75.62017059326172,77.58495330810547,78.47738647460938,26.0,36.0,0.6079617738723755,0:39:873,0.09919842332601547,0.0,-168.0,high_grip_accelerate
0.31199994683265686,0.0,6595,0.0,148.95755004882812,-0.09567591547966003,1.3350399732589722,-0.1024337038397789,0.1270958036184311,0.2577626407146454,0.19294846057891846,0.378298282623291,22.024391174316406,22.175334930419922,22.379119873046875,22.474876403808594,74.17048645019531,75.61763763427734,77.57140350341797,78.48944091796875,26.0,36.0,0.09077408164739609,0:39:975,0.09997162967920303,0.0,-168.0,high_grip_accelerate
0.7080003023147583,0.0,6672,0.0,149.18275451660156,0.2507595717906952,0.6786084771156311,0.1756947785615921,0.008886612020432949,0.13853129744529724,0.13705652952194214,0.22769680619239807,22.02059555053711,22.17426300048828,22.377788543701172,22.47531509399414,74.13459014892578,75.60783386230469,77.55912017822266,78.49417114257812,26.0,36.0,0.006032963749021292,0:40:074,0.1007186695933342,0.0,-168.0,neutral
1.0,0.0,6816,-0.02902228757739067,150.8205108642578,0.5238566994667053,0.3699493706226349,-0.01532226987183094,0.021316658705472946,0.1487138569355011,0.2596292793750763,0.2635938823223114,22.016897201538086,22.173051834106445,22.3768367767334,22.475984573364258,74.09957122802734,75.59669494628906,77.55047607421875,78.5010986328125,26.0,36.0,0.05377016216516495,0:40:173,0.10146404802799225,0.0,-168.0,neutral
1.0,0.0,6925,-0.06653280556201935,152.8663330078125,0.6515474915504456,0.7955343723297119,-0.05202198401093483,0.1017664447426796,0.22351138293743134,0.311302125453949,0.29951512813568115,22.013145446777344,22.171871185302734,22.37572479248047,22.47659683227539,74.06404876708984,75.58588409423828,77.54034423828125,78.5074234008789,26.0,36.0,0.23282396793365479,0:40:275,0.10223869234323502,0.0,-168.0,neutral
1.0,0.0,7087,-0.10418353974819183,154.96725463867188,0.7953681945800781,1.2788422107696533,-0.06778930127620697,0.2599429488182068,0.3962979316711426,0.4760839343070984,0.46342733502388,22.008956909179688,22.170719146728516,22.374488830566406,22.477405548095703,74.02435302734375,75.5752944946289,77.52894592285156,78.51570892333984,26.0,36.0,0.3623540699481964,0:40:374,0.10299331694841385,0.0,-168.0,high_grip_accelerate
1.0,0.0,7166,-0.13987299799919128,156.79335021972656,0.930636465549469,2.234605073928833,0.22161003947257996,0.47757548093795776,0.5983587503433228,0.5700278878211975,0.5655850768089294,22.005321502685547,22.17038345336914,22.37303924560547,22.478656768798828,73.98988342285156,75.57250213623047,77.51549530029297,78.52816772460938,26.0,36.0,0.5430180430412292,0:40:473,0.10375265777111053,0.0,-168.0,high_grip_accelerate
